"","track_name","artist.s._name","artist_count","released_year","released_month","released_day","in_spotify_playlists","in_spotify_charts","streams","in_apple_playlists","in_apple_charts","in_deezer_playlists","in_deezer_charts","in_shazam_charts","bpm","key","mode","danceability_.","valence_.","energy_.","acousticness_.","instrumentalness_.","liveness_.","speechiness_.","cover_url"
"221","Las Morras","BLESSD, Peso Pluma",2,2023,4,4,291,8,"127026613",8,78,"4",1,"1",133,"A","Minor",78,90,84,31,0,7,4,"Not Found"
"520","MONTERO (Call Me By Your Name)","Lil Nas X",1,2020,9,18,12329,0,"1735441776",275,19,"738",0,"",179,"G#","Minor",61,76,51,30,0,38,15,"https://i.scdn.co/image/ab67616d0000b273be82673b5f79d9658ec0a9fd"
"699","Sweetest Pie","Dua Lipa, Megan Thee Stallion",2,2022,3,11,3501,0,"299634472",69,2,"51",11,"0",124,"G","Major",81,68,63,17,0,10,22,"Not Found"
"383","TRUSTFALL","P!nk",1,2023,1,27,2098,16,"134255790",88,24,"101",7,"451",122,"G#","Major",64,25,89,0,0,15,9,"https://i.scdn.co/image/ab67616d0000b27302f93e92bdd5b3793eb688c0"
"436","Shut up My Moms Calling - (Sped Up)","Hotel Ugly",1,2022,9,14,713,7,"181831132",2,4,"6",0,"0",85,"F","Minor",65,36,47,31,0,12,10,"https://i.scdn.co/image/ab67616d0000b2737437083c2521a8c077b9cfd7"
"159","Ghost","Justin Bieber",1,2021,3,19,5866,24,"1167330737",107,38,"95",0,"",154,"D","Major",61,41,74,21,0,40,6,"https://i.scdn.co/image/ab67616d0000b273e6f407c7f3a0ec98845e4431"
"249","Danger (Spider) (Offset & JID)","Offset, JID",2,2023,6,2,214,0,"24975653",3,3,"6",0,"0",143,"B","Major",83,25,69,4,0,23,12,"https://i.scdn.co/image/ab67616d0000b2736ed9aef791159496b286179f"
"15","As It Was","Harry Styles",1,2022,3,31,23575,130,"2513188493",403,198,"863",46,"",174,"F#","Minor",52,66,73,34,0,31,6,"https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0"
"113","LAGUNAS","Jasiel Nuï¿½ï¿½ez, Peso P",2,2023,6,22,58,18,"39058561",2,106,"4",2,"184",116,"B","Major",77,79,62,33,1,15,3,"Not Found"
"754","MANIAC","Stray Kids",1,2022,3,18,651,0,"212234990",6,188,"20",0,"0",120,"C#","Major",58,71,80,15,0,7,41,"https://i.scdn.co/image/ab67616d0000b2733613e1e0d35867a0814005a9"
"611","Astronaut In The Ocean","Masked Wolf",1,2019,1,1,7191,0,"1138474110",146,18,"478",0,"7",150,"E","Minor",78,47,70,18,0,15,9,"https://i.scdn.co/image/ab67616d0000b27397fdd7cf1b14d78c6a7fb17f"
"488","Maroon","Taylor Swift",1,2022,10,21,2304,0,"317726339",12,16,"14",0,"0",108,"G","Major",64,4,40,6,0,10,6,"https://i.scdn.co/image/ab67616d0000b273bb54dde68cd23e2a268ae0f5"
"105","New Jeans","NewJeans",1,2023,7,7,77,35,"29562220",8,166,"4",4,"34",134,"E","Minor",81,53,72,51,0,12,5,"https://i.scdn.co/image/ab67616d0000b2733d98a0ae7c78a3a9babaf8af"
"729","Tom's Diner","AnnenMayKantereit, Giant Rooks",2,2019,6,28,2605,0,"236872197",15,48,"50",0,"3",98,"F#","Minor",68,33,43,38,0,36,14,"https://i.scdn.co/image/ab67616d0000b2732186eb1b0b5436f858c0508c"
"457","Love Language","SZA",1,2022,12,9,1127,0,"110849052",16,63,"8",0,"0",65,"A","Minor",71,55,26,85,0,13,8,"https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1"
"69","Overdrive","Post Malone",1,2023,7,14,410,36,"14780425",36,32,"31",1,"26",140,"C#","Major",56,48,73,0,0,35,4,"https://i.scdn.co/image/ab67616d0000b27372694fed173af6d24d22eefb"
"815","ZOOM","Jessi",1,2022,4,13,608,0,"136996305",5,29,"14",0,"0",100,"F#","Major",87,46,60,1,0,13,16,"https://i.scdn.co/image/ab67616d0000b273c4197378ef8cb88888716bca"
"662","All For Us - from the HBO Original Series Euphoria","Labrinth, Zendaya",2,2019,8,4,5342,0,"426204830",33,123,"7",0,"4",141,"D#","Major",37,17,67,2,0,34,9,"https://i.scdn.co/image/ab67616d0000b27325c4bac75a46caa3e645896a"
"486","Conceited","SZA",1,2022,12,9,899,0,"56870689",2,14,"2",0,"0",150,"C#","Major",79,77,46,5,0,11,7,"https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1"
"880","Afraid To Feel","LF System",1,2022,5,2,5898,5,"244790012",129,55,"128",0,"101",128,"C#","Major",58,68,91,2,0,27,11,"https://i.scdn.co/image/ab67616d0000b273ced808ef1567eaf901041438"
"119","VAGABUNDO","Sebastian Yatra, Manuel Turizo, Beï¿½ï",3,2023,5,12,1094,34,"90839753",40,58,"47",8,"203",127,"B","Minor",82,89,85,4,0,23,6,"Not Found"
"144","Without Me","Eminem",1,2002,1,1,21081,43,"1687664027",98,76,"3,889",5,"0",112,"G","Major",92,67,66,0,0,36,9,"https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4"
"367","Revenge","XXXTENTACION",1,2017,8,25,3600,11,"1022258230",7,0,"203",0,"2",140,"B","Minor",75,18,25,78,0,11,26,"https://i.scdn.co/image/ab67616d0000b273203c89bd4391468eea4cc3f5"
"822","The Heart Part 5","Kendrick Lamar",1,2022,5,8,2939,0,"71423324",29,0,"30",0,"0",98,"G#","Minor",76,79,81,18,0,6,34,"https://i.scdn.co/image/ab67616d0000b27389877ffdd584dc9b7168044b"
"303","DOGTOOTH","Tyler, The Creator",2,2023,3,27,1479,0,"80758350",23,0,"18",0,"33",78,"G#","Major",71,80,65,51,0,22,32,"https://i.scdn.co/image/ab67616d0000b273aa95a399fd30fbb4f6f59fca"
"937","Mastermind","Taylor Swift",1,2022,10,21,1936,0,"218320587",7,5,"13",0,"0",126,"E","Major",66,12,35,55,0,9,14,"https://i.scdn.co/image/ab67616d0000b273bb54dde68cd23e2a268ae0f5"
"502","Sacrifice","The Weeknd",1,2022,1,7,4440,0,"326792833",81,77,"133",0,"",122,"G","Major",70,91,79,3,0,7,10,"https://i.scdn.co/image/ab67616d0000b2731c7942eac1aece801758fccf"
"802","Crown","Kendrick Lamar",1,2022,5,13,1493,0,"42485571",2,0,"10",0,"0",170,"C#","Minor",37,14,24,80,0,11,4,"https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f"
"156","Un Finde | CROSSOVER #2","Big One, FMK, Ke personajes",3,2023,4,4,561,14,"142095275",4,14,"12",5,"56",192,"B","Major",50,85,52,11,0,28,6,"Not Found"
"843","Love Of My Life","Harry Styles",1,2022,5,20,1933,0,"233671263",13,2,"31",0,"0",118,"G","Major",56,20,54,67,0,6,5,"https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0"
"527","Beggin","Mï¿½ï¿½ne",1,2017,12,8,8559,0,"1367810478",183,64,"964",9,"75",134,"B","Minor",71,59,80,13,0,36,5,"Not Found"
"645","When Iï¿½ï¿½ï¿½m Gone (with Katy ","Katy Perry, Alesso",2,2021,12,29,3270,0,"226897599",89,21,"65",0,"0",125,"","Major",69,70,89,4,0,49,3,"Not Found"
"401","I'm Not The Only One","Sam Smith",1,2014,1,1,17492,3,"1606986953",136,24,"1,959",0,"30",82,"F","Major",68,50,49,56,0,8,4,"Not Found"
"172","Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)","A$AP Rocky, Metro Boomin, Roisee",3,2023,6,2,727,16,"94186466",17,60,"28",1,"44",90,"A","Minor",60,13,53,4,0,21,4,"https://i.scdn.co/image/ab67616d0000b2736ed9aef791159496b286179f"
"915","Selfish","PnB Rock",1,2016,6,23,2468,0,"380319238",15,0,"0",0,"0",102,"C#","Minor",64,4,60,11,0,19,4,"https://i.scdn.co/image/ab67616d0000b273e9fb616403542596d3ede300"
"617","Take My Breath","The Weeknd",1,2021,8,6,6392,0,"432702334",174,73,"344",0,"0",121,"G#","Major",75,53,74,2,0,11,5,"https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d"
"269","Slut Me Out","NLE Choppa",1,2022,4,22,816,4,"190490915",21,4,"13",0,"4",121,"F#","Minor",94,71,61,12,0,53,42,"https://i.scdn.co/image/ab67616d0000b27349a4f6c9a637e02252a0076d"
"869","POP!","Nayeon",1,2022,6,24,571,0,"213505179",19,21,"14",0,"2",97,"D","Major",80,36,86,4,0,3,5,"https://i.scdn.co/image/ab67616d0000b2735fb4a9cfbeb3b7beb337ed02"
"726","Closer","The Chainsmokers, Halsey",2,2016,5,31,28032,0,"2591224264",315,159,"2,179",0,"44",95,"G#","Major",75,64,52,41,0,11,3,"https://i.scdn.co/image/ab67616d0000b273495ce6da9aeb159e94eaa453"
"613","Every Summertime","NIKI",1,2021,8,10,1211,2,"290228626",30,2,"5",0,"6",79,"F#","Major",63,76,67,38,0,6,4,"https://i.scdn.co/image/ab67616d0000b273d00cc26852fcc281296977be"
"132","OMG","NewJeans",1,2023,1,2,1783,27,"430977451",26,124,"15",1,"22",127,"A","Minor",80,74,77,36,0,11,4,"https://i.scdn.co/image/ab67616d0000b273d70036292d54f29e8b68ec01"
